"","survey","station","lat","long","species","date","hour"
"2497","Guapore","RBG61",-12.568749,-63.232696,"coati","2/12/2020","14:24"
"2500","Guapore","RBG61",-12.568749,-63.232696,"coati","6/12/2020","7:18"
"1273","Guapore","RBG00",-12.549831,-63.435928,"white_lipped_pecary","9/11/2020","13:04"
"1278","Guapore","RBG00",-12.549831,-63.435928,"white_lipped_pecary","22/11/2020","7:27"
"1282","Guapore","RBG00",-12.549831,-63.435928,"white_lipped_pecary","28/11/2020","21:08"
"1356","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","3/11/2020","3:16"
"1357","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","3/11/2020","8:38"
"1362","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","6/11/2020","5:41"
"1363","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","6/11/2020","6:18"
"1365","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","6/11/2020","18:34"
"1366","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","7/11/2020","6:35"
"1367","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","7/11/2020","8:12"
"1369","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","7/11/2020","13:04"
"1371","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","8/11/2020","8:20"
"1372","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","8/11/2020","10:32"
"1374","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","9/11/2020","12:38"
"1375","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","9/11/2020","13:31"
"1376","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","9/11/2020","14:30"
"1378","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","11/11/2020","5:27"
"1379","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","13/11/2020","10:39"
"1382","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","13/11/2020","18:41"
"1384","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","17/11/2020","19:24"
"1385","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","17/11/2020","20:03"
"1387","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","18/11/2020","5:32"
"1390","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","20/11/2020","21:07"
"1391","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","21/11/2020","10:57"
"1393","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","23/11/2020","14:25"
"1394","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","24/11/2020","19:39"
"1395","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","25/11/2020","23:45"
"1404","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","2/12/2020","11:20"
"1405","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","3/12/2020","3:31"
"1406","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","3/12/2020","7:52"
"1409","Guapore","RBG22",-12.29426,-63.315296,"white_lipped_pecary","5/12/2020","8:25"
"1428","Guapore","RBG23",-12.308763,-63.321249,"white_lipped_pecary","5/11/2020","6:48"
"1441","Guapore","RBG23",-12.308763,-63.321249,"white_lipped_pecary","16/11/2020","18:45"
"1445","Guapore","RBG23",-12.308763,-63.321249,"white_lipped_pecary","24/11/2020","8:13"
"1462","Guapore","RBG26",-12.334778,-63.325406,"white_lipped_pecary","4/11/2020","8:11"
"1466","Guapore","RBG26",-12.334778,-63.325406,"white_lipped_pecary","7/11/2020","0:38"
"1469","Guapore","RBG26",-12.334778,-63.325406,"white_lipped_pecary","9/11/2020","9:47"
"1473","Guapore","RBG26",-12.334778,-63.325406,"white_lipped_pecary","12/11/2020","8:52"
"1486","Guapore","RBG26",-12.334778,-63.325406,"white_lipped_pecary","19/11/2020","12:36"
"1513","Guapore","RBG24",-12.322012,-63.314734,"white_lipped_pecary","29/10/2020","15:14"
"1514","Guapore","RBG24",-12.322012,-63.314734,"white_lipped_pecary","30/10/2020","9:50"
"1527","Guapore","RBG24",-12.322012,-63.314734,"white_lipped_pecary","20/11/2020","21:51"
"1530","Guapore","RBG24",-12.322012,-63.314734,"white_lipped_pecary","27/11/2020","6:51"
"1531","Guapore","RBG24",-12.322012,-63.314734,"white_lipped_pecary","29/11/2020","1:43"
"1533","Guapore","RBG24",-12.322012,-63.314734,"white_lipped_pecary","3/12/2020","4:22"
"1535","Guapore","RBG24",-12.322012,-63.314734,"white_lipped_pecary","6/12/2020","2:10"
"1536","Guapore","RBG24",-12.322012,-63.314734,"white_lipped_pecary","7/12/2020","7:19"
"1538","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","30/10/2020","7:12"
"1539","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","3/11/2020","7:30"
"1540","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","8/11/2020","17:51"
"1542","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","12/11/2020","10:09"
"1543","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","12/11/2020","13:17"
"1544","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","16/11/2020","10:04"
"1545","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","17/11/2020","7:14"
"1547","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","22/11/2020","9:38"
"1548","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","23/11/2020","6:45"
"1549","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","23/11/2020","17:44"
"1551","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","25/11/2020","8:10"
"1552","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","26/11/2020","9:21"
"1553","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","30/11/2020","6:25"
"1554","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","30/11/2020","15:09"
"1555","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","30/11/2020","19:41"
"1557","Guapore","RBG25",-12.332126,-63.297824,"white_lipped_pecary","6/12/2020","6:06"
"1560","Guapore","RBG27",-12.346984,-63.313226,"white_lipped_pecary","1/11/2020","14:29"
"1607","Guapore","RBG27",-12.346984,-63.313226,"white_lipped_pecary","24/11/2020","8:10"
"1616","Guapore","RBG27",-12.346984,-63.313226,"white_lipped_pecary","26/11/2020","17:19"
"1618","Guapore","RBG27",-12.346984,-63.313226,"white_lipped_pecary","27/11/2020","10:58"
"1619","Guapore","RBG27",-12.346984,-63.313226,"white_lipped_pecary","27/11/2020","17:12"
"1621","Guapore","RBG27",-12.346984,-63.313226,"white_lipped_pecary","28/11/2020","10:33"
"1622","Guapore","RBG27",-12.346984,-63.313226,"white_lipped_pecary","28/11/2020","15:20"
"1624","Guapore","RBG27",-12.346984,-63.313226,"white_lipped_pecary","29/11/2020","17:23"
"1625","Guapore","RBG27",-12.346984,-63.313226,"white_lipped_pecary","29/11/2020","18:42"
"1628","Guapore","RBG27",-12.346984,-63.313226,"white_lipped_pecary","2/12/2020","6:08"
"1635","Guapore","RBG27",-12.346984,-63.313226,"white_lipped_pecary","6/12/2020","9:27"
"1640","Guapore","RBG27",-12.346984,-63.313226,"white_lipped_pecary","8/12/2020","7:37"
"1645","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","4/11/2020","20:15"
"1649","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","7/11/2020","10:32"
"1657","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","10/11/2020","13:25"
"1658","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","10/11/2020","14:38"
"1661","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","11/11/2020","11:48"
"1669","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","15/11/2020","13:26"
"1670","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","15/11/2020","15:38"
"1671","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","15/11/2020","17:42"
"1677","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","20/11/2020","14:19"
"1680","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","22/11/2020","7:57"
"1682","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","22/11/2020","13:46"
"1684","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","25/11/2020","7:21"
"1686","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","25/11/2020","18:07"
"1687","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","26/11/2020","14:27"
"1688","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","27/11/2020","7:35"
"1691","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","27/11/2020","16:38"
"1692","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","30/11/2020","8:36"
"1698","Guapore","RBG28",-12.347702,-63.287797,"white_lipped_pecary","7/12/2020","19:52"
"1707","Guapore","RBG29",-12.314524,-63.336543,"white_lipped_pecary","5/11/2020","13:37"
"1716","Guapore","RBG29",-12.314524,-63.336543,"white_lipped_pecary","22/11/2020","9:39"
"1718","Guapore","RBG29",-12.314524,-63.336543,"white_lipped_pecary","23/11/2020","17:37"
"1732","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","3/11/2020","8:08"
"1734","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","3/11/2020","13:57"
"1738","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","5/11/2020","23:49"
"1739","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","6/11/2020","5:43"
"1741","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","7/11/2020","4:58"
"1747","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","10/11/2020","6:42"
"1750","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","12/11/2020","15:16"
"1751","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","15/11/2020","6:44"
"1752","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","15/11/2020","7:32"
"1753","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","16/11/2020","6:31"
"1754","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","16/11/2020","7:10"
"1755","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","16/11/2020","7:40"
"1756","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","17/11/2020","7:31"
"1757","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","18/11/2020","14:21"
"1759","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","19/11/2020","5:30"
"1761","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","19/11/2020","7:09"
"1762","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","19/11/2020","9:47"
"1764","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","20/11/2020","6:17"
"1766","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","22/11/2020","7:19"
"1767","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","23/11/2020","6:30"
"1768","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","23/11/2020","18:01"
"1769","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","23/11/2020","18:30"
"1770","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","25/11/2020","8:33"
"1771","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","26/11/2020","7:17"
"1776","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","28/11/2020","13:39"
"1778","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","1/12/2020","11:22"
"1779","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","2/12/2020","8:42"
"1780","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","3/12/2020","2:51"
"1782","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","4/12/2020","12:58"
"1783","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","4/12/2020","13:40"
"1784","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","4/12/2020","17:31"
"1786","Guapore","RBG30",-12.301138,-63.244523,"white_lipped_pecary","7/12/2020","14:14"
"1810","Guapore","RBG31",-12.317907,-63.236609,"white_lipped_pecary","15/11/2020","17:51"
"1829","Guapore","RBG31",-12.317907,-63.236609,"white_lipped_pecary","28/11/2020","5:57"
"1833","Guapore","RBG31",-12.317907,-63.236609,"white_lipped_pecary","1/12/2020","17:19"
"1843","Guapore","RBG32",-12.335155,-63.239459,"white_lipped_pecary","1/11/2020","7:21"
"1849","Guapore","RBG32",-12.335155,-63.239459,"white_lipped_pecary","19/11/2020","18:37"
"1850","Guapore","RBG32",-12.335155,-63.239459,"white_lipped_pecary","19/11/2020","22:10"
"1853","Guapore","RBG32",-12.335155,-63.239459,"white_lipped_pecary","28/11/2020","19:27"
"1854","Guapore","RBG32",-12.335155,-63.239459,"white_lipped_pecary","29/11/2020","6:17"
"1855","Guapore","RBG32",-12.335155,-63.239459,"white_lipped_pecary","2/12/2020","6:43"
"1857","Guapore","RBG32",-12.335155,-63.239459,"white_lipped_pecary","2/12/2020","13:33"
"1858","Guapore","RBG32",-12.335155,-63.239459,"white_lipped_pecary","4/12/2020","7:39"
"1859","Guapore","RBG32",-12.335155,-63.239459,"white_lipped_pecary","4/12/2020","11:38"
"1875","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","31/10/2020","9:07"
"1876","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","1/11/2020","8:53"
"1877","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","1/11/2020","14:23"
"1878","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","1/11/2020","16:50"
"1879","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","2/11/2020","12:33"
"1880","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","2/11/2020","14:47"
"1881","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","2/11/2020","17:46"
"1882","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","2/11/2020","19:04"
"1883","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","3/11/2020","17:40"
"1884","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","4/11/2020","7:05"
"1885","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","4/11/2020","7:48"
"1886","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","4/11/2020","8:50"
"1887","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","4/11/2020","14:34"
"1888","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","5/11/2020","8:04"
"1889","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","5/11/2020","8:43"
"1890","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","5/11/2020","9:58"
"1891","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","5/11/2020","13:15"
"1892","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","5/11/2020","16:02"
"1893","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","5/11/2020","16:39"
"1894","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","5/11/2020","17:30"
"1895","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","6/11/2020","9:11"
"1896","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","6/11/2020","10:23"
"1897","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","6/11/2020","16:51"
"1898","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","7/11/2020","5:35"
"1899","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","7/11/2020","8:45"
"1900","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","7/11/2020","9:15"
"1901","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","7/11/2020","11:00"
"1902","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","7/11/2020","16:21"
"1903","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","7/11/2020","17:02"
"1904","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","7/11/2020","17:54"
"1906","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","8/11/2020","6:55"
"1907","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","8/11/2020","9:45"
"1908","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","8/11/2020","10:15"
"1909","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","8/11/2020","11:27"
"1910","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","8/11/2020","16:46"
"1911","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","8/11/2020","17:18"
"1912","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","9/11/2020","7:41"
"1913","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","9/11/2020","9:08"
"1914","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","9/11/2020","10:37"
"1915","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","9/11/2020","11:52"
"1916","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","9/11/2020","13:10"
"1917","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","9/11/2020","13:47"
"1918","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","9/11/2020","14:34"
"1919","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","9/11/2020","16:05"
"1920","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","10/11/2020","7:43"
"1921","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","10/11/2020","10:56"
"1922","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","10/11/2020","11:53"
"1923","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","10/11/2020","13:08"
"1924","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","7:09"
"1925","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","8:36"
"1926","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","10:14"
"1927","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","11:00"
"1928","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","11:35"
"1929","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","16:42"
"1930","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","17:22"
"1931","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","11/11/2020","18:11"
"1932","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","12/11/2020","7:28"
"1934","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","12/11/2020","8:38"
"1935","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","12/11/2020","12:04"
"1936","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","12/11/2020","16:42"
"1937","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","6:42"
"1938","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","8:04"
"1939","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","8:30"
"1940","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","11:02"
"1942","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","14:10"
"1943","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","15:20"
"1944","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","16:29"
"1945","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","13/11/2020","16:59"
"1946","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","14/11/2020","7:44"
"1947","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","14/11/2020","8:16"
"1948","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","14/11/2020","8:54"
"1949","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","14/11/2020","9:24"
"1950","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","14/11/2020","14:01"
"1951","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","14/11/2020","16:01"
"1952","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","15/11/2020","7:58"
"1953","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","15/11/2020","8:49"
"1954","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","15/11/2020","12:13"
"1955","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","15/11/2020","14:01"
"1956","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","15/11/2020","16:08"
"1957","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","16/11/2020","6:51"
"1958","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","16/11/2020","8:04"
"1959","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","16/11/2020","9:16"
"1960","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","16/11/2020","9:46"
"1961","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","16/11/2020","16:28"
"1962","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","16/11/2020","17:26"
"1964","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","16/11/2020","18:24"
"1965","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","5:46"
"1966","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","7:22"
"1967","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","8:12"
"1968","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","9:37"
"1969","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","11:33"
"1970","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","14:46"
"1971","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","15:57"
"1972","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","17/11/2020","17:04"
"1973","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","18/11/2020","7:49"
"1974","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","18/11/2020","8:34"
"1975","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","18/11/2020","10:47"
"1976","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","18/11/2020","11:07"
"1977","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","18/11/2020","12:30"
"1978","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","18/11/2020","17:01"
"1979","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","18/11/2020","18:03"
"1980","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","19/11/2020","6:37"
"1981","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","19/11/2020","9:10"
"1982","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","19/11/2020","10:35"
"1983","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","19/11/2020","12:52"
"1984","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","19/11/2020","16:38"
"1985","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","19/11/2020","18:04"
"1987","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","7:29"
"1988","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","7:59"
"1989","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","8:35"
"1990","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","9:27"
"1991","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","12:49"
"1992","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","13:30"
"1993","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","14:25"
"1994","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","20/11/2020","16:29"
"1996","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","21/11/2020","7:46"
"1997","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","21/11/2020","9:06"
"1998","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","21/11/2020","11:13"
"1999","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","21/11/2020","14:44"
"2000","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","21/11/2020","15:34"
"2001","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","21/11/2020","18:17"
"2002","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","22/11/2020","5:55"
"2003","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","22/11/2020","8:19"
"2004","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","22/11/2020","9:01"
"2005","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","22/11/2020","11:20"
"2006","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","22/11/2020","13:57"
"2008","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","23/11/2020","5:51"
"2009","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","23/11/2020","7:39"
"2010","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","23/11/2020","8:38"
"2011","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","23/11/2020","9:51"
"2012","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","23/11/2020","10:58"
"2014","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","23/11/2020","17:09"
"2015","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","24/11/2020","9:51"
"2016","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","24/11/2020","12:14"
"2017","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","24/11/2020","17:43"
"2018","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","25/11/2020","5:34"
"2019","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","25/11/2020","7:10"
"2020","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","26/11/2020","7:50"
"2021","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","26/11/2020","8:22"
"2022","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","26/11/2020","10:08"
"2023","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","26/11/2020","11:52"
"2024","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","26/11/2020","12:27"
"2025","Guapore","RBG34",-12.317431,-63.25571,"white_lipped_pecary","26/11/2020","14:37"
