"date","lat","lon","hour","species","solar"
2016-06-13,-5.215998607,-79.1272824,5.79042068169985,"Tapirus pinchaque",5.84764574132468
2016-07-01,-5.215998607,-79.1272824,0.283834169605578,"Tapirus pinchaque",0.312605448882341
2016-06-25,-5.217644798,-79.14270929,5.33881673774632,"Tapirus pinchaque",5.4434701293532
2016-07-03,-5.217644798,-79.14270929,3.68969876076818,"Tapirus pinchaque",3.86592848033
2016-07-12,-5.217644798,-79.14270929,2.07345115136926,"Tapirus pinchaque",2.22116732846711
2016-07-15,-5.217644798,-79.14270929,4.64592102470457,"Tapirus pinchaque",4.81313881337486
2016-08-03,-5.217644798,-79.14270929,5.83070869860006,"Tapirus pinchaque",5.8750039362592
2016-09-09,-5.217644798,-79.14270929,5.36565117499573,"Tapirus pinchaque",5.46416153434004
2016-09-14,-5.217644798,-79.14270929,4.84263417581477,"Tapirus pinchaque",5.00090127035934
2016-09-24,-5.217644798,-79.14270929,4.94284516370011,"Tapirus pinchaque",5.09670331467286
2016-06-22,-5.217687278,-79.15097979,0.752309629661722,"Tapirus pinchaque",0.832345848521908
2016-06-29,-5.217687278,-79.15097979,1.13213690812699,"Tapirus pinchaque",1.24772474185127
2016-07-03,-5.217687278,-79.15097979,3.54003677740967,"Tapirus pinchaque",3.71394176498308
2016-08-14,-5.217687278,-79.15097979,4.38484885742709,"Tapirus pinchaque",4.55523990974375
2016-08-17,-5.217687278,-79.15097979,2.01876416814011,"Tapirus pinchaque",2.18059667196209
2016-08-19,-5.217687278,-79.15097979,0.413933920931322,"Tapirus pinchaque",0.461636343046084
2016-09-28,-5.217687278,-79.15097979,2.33445059659458,"Tapirus pinchaque",2.56664281048396
2016-10-01,-5.217687278,-79.15097979,1.09279427790495,"Tapirus pinchaque",1.29965622743899
2016-06-14,-5.224253876,-79.15786937,0.904516884846061,"Tapirus pinchaque",1.00579483720334
2016-06-19,-5.224253876,-79.15786937,6.24864233240053,"Tapirus pinchaque",6.25255984006849
2016-06-23,-5.224253876,-79.15786937,5.15257556214809,"Tapirus pinchaque",5.27877753829416
2016-08-13,-5.224253876,-79.15786937,5.59654369062415,"Tapirus pinchaque",5.66391771145527
2016-09-06,-5.224253876,-79.15786937,5.76191363725061,"Tapirus pinchaque",5.81707055016411
2016-09-08,-5.224253876,-79.15786937,0.769835644233832,"Tapirus pinchaque",0.881911955208209
2016-09-20,-5.224253876,-79.15786937,5.56432782151442,"Tapirus pinchaque",5.64535579311585
2016-09-25,-5.224253876,-79.15786937,5.63377738133336,"Tapirus pinchaque",5.70855865533089
2016-09-30,-5.224253876,-79.15786937,6.19068285682389,"Tapirus pinchaque",6.2015388161824
2016-07-10,-5.197193611,-79.14937118,5.99971474783484,"Tapirus pinchaque",6.02918364444639
2016-09-13,-5.197193611,-79.14937118,5.16515647717288,"Tapirus pinchaque",5.28733282354475
2016-07-18,-5.169891165,-79.19787192,4.73827803095594,"Tapirus pinchaque",4.89346361942218
2016-08-10,-5.169891165,-79.19787192,1.68031573735754,"Tapirus pinchaque",1.83180909076095
2016-09-07,-5.169891165,-79.19787192,3.49051305988433,"Tapirus pinchaque",3.68012033545429
2016-09-22,-5.169891165,-79.19787192,4.7509316680329,"Tapirus pinchaque",4.92464829849522
2016-09-17,-5.199248077,-79.16550921,1.7763815682694,"Tapirus pinchaque",1.99263536792842
2016-08-11,-5.19793155,-79.17923101,0.290524598404889,"Tapirus pinchaque",0.321465669051053
2016-08-17,-5.19793155,-79.17923101,1.66097167148127,"Tapirus pinchaque",1.82095545360951
2016-09-03,-5.19793155,-79.17923101,3.06363461366738,"Tapirus pinchaque",3.24923016179776
2016-09-23,-5.19793155,-79.17923101,0.700167918258392,"Tapirus pinchaque",0.821712960303247
2016-09-07,-5.115628181,-79.22340145,4.18173616572625,"Tapirus pinchaque",4.3683957082561
2016-06-15,-5.120114646,-79.22393918,4.88074053114998,"Tapirus pinchaque",5.04081122842637
2016-09-04,-5.120114646,-79.22393918,0.294160701013211,"Tapirus pinchaque",0.334713751350438
