"date","lat","lon","hour","species","solar"
2018-07-06,9.5589,-83.7779,5.46469861004641,"Tapirus bairdii",6.11941669808047
2018-07-06,9.5589,-83.7779,5.46462588799425,"Tapirus bairdii",6.11940214733777
2018-07-06,9.5589,-83.7779,5.46491677620291,"Tapirus bairdii",6.11946035030858
2018-07-06,9.5589,-83.7779,5.44462732364848,"Tapirus bairdii",6.11540069309501
2018-07-06,9.5589,-83.7779,5.44346377081381,"Tapirus bairdii",6.1151678812118
2018-07-06,9.5589,-83.7779,5.44491821185714,"Tapirus bairdii",6.11545889606582
2012-12-19,9.6144,-83.8564,5.86997860676993,"Tapirus bairdii",5.91038280399056
2012-12-19,9.6144,-83.8564,5.86001568562313,"Tapirus bairdii",5.9013940776729
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-09-16,9.6144,-83.8564,0.700022474154059,"Tapirus bairdii",0.771886540493526
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-09-16,9.6144,-83.8564,0.700022474154059,"Tapirus bairdii",0.771886540493526
2012-09-15,9.6144,-83.8564,2.49000306617858,"Tapirus bairdii",2.62047861585566
2012-09-16,9.6144,-83.8564,0.700022474154059,"Tapirus bairdii",0.771886540493526
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-09-16,9.6144,-83.8564,0.700022474154059,"Tapirus bairdii",0.771886540493526
2012-12-19,9.6144,-83.8564,5.86997860676993,"Tapirus bairdii",5.91038280399056
2012-12-19,9.6144,-83.8564,5.86997860676993,"Tapirus bairdii",5.91038280399056
2012-12-19,9.6144,-83.8564,5.86997860676993,"Tapirus bairdii",5.91038280399056
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-09-16,9.6144,-83.8564,0.700022474154059,"Tapirus bairdii",0.771886540493526
2012-08-19,9.6144,-83.8564,0.789979652683933,"Tapirus bairdii",0.86634649157052
2012-12-28,9.6144,-83.8564,1.6099935129126,"Tapirus bairdii",1.65016796087776
2012-09-16,9.6144,-83.8564,0.700022474154059,"Tapirus bairdii",0.771886540493526
2012-09-16,9.6144,-83.8564,0.700022474154059,"Tapirus bairdii",0.771886540493526
2012-08-31,9.6144,-83.8564,4.00000375736234,"Tapirus bairdii",4.07629749540722
2012-09-15,9.6144,-83.8564,2.49000306617858,"Tapirus bairdii",2.62047861585566
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-12-19,9.6144,-83.8564,5.86001568562313,"Tapirus bairdii",5.9013940776729
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-10-28,9.6144,-83.8564,4.7099891526632,"Tapirus bairdii",4.88611105903775
2012-08-31,9.6144,-83.8564,4.00000375736234,"Tapirus bairdii",4.07629749540722
