survey,station,lat,long,species,date,hour
Corumbiara,PEC22,-13.277738,-62.072257,quati,5/9/2020,15:58
Corumbiara,PEC22,-13.277738,-62.072257,quati,6/9/2020,7:36
Corumbiara,PEC22,-13.277738,-62.072257,anta,8/9/2020,21:33
Corumbiara,PEC22,-13.277738,-62.072257,penacho,8/9/2020,14:29
Corumbiara,PEC22,-13.277738,-62.072257,mirim,9/9/2020,4:49
Corumbiara,PEC22,-13.277738,-62.072257,prego,11/9/2020,9:27
Corumbiara,PEC22,-13.277738,-62.072257,ave,13/09/2020,15:56
Corumbiara,PEC22,-13.277738,-62.072257,mutum,14/09/2020,10:49
Corumbiara,PEC22,-13.277738,-62.072257,urubu,14/09/2020,11:59
Corumbiara,PEC36ex,-13.15889,-61.630611,mucura,22/08/2020,22:00
Corumbiara,PEC44ex,-13.097769,-61.518375,anta,8/8/2020,18:56
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,9/8/2020,4:57
Corumbiara,PEC44ex,-13.097769,-61.518375,quati,11/8/2020,11:53
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,12/8/2020,22:35
Corumbiara,PEC44ex,-13.097769,-61.518375,quati,13/08/2020,7:33
Corumbiara,PEC44ex,-13.097769,-61.518375,quati,13/08/2020,8:05
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,15/08/2020,2:07
Corumbiara,PEC44ex,-13.097769,-61.518375,quati,15/08/2020,7:32
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,16/08/2020,4:07
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,17/08/2020,1:41
Corumbiara,PEC44ex,-13.097769,-61.518375,quati,17/08/2020,22:31
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,17/08/2020,22:55
Corumbiara,PEC44ex,-13.097769,-61.518375,jaguatirica ,20/08/2020,22:41
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,20/08/2020,23:48
Corumbiara,PEC44ex,-13.097769,-61.518375,jaguatirica ,21/08/2020,0:29
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,23/08/2020,19:22
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,24/08/2020,20:44
Corumbiara,PEC44ex,-13.097769,-61.518375,cateto,25/08/2020,10:46
Corumbiara,PEC44ex,-13.097769,-61.518375,cateto,25/08/2020,17:27
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,27/08/2020,0:43
Corumbiara,PEC44ex,-13.097769,-61.518375,cateto,27/08/2020,9:46
Corumbiara,PEC44ex,-13.097769,-61.518375,penacho,27/08/2020,15:11
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,27/08/2020,21:11
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,27/08/2020,22:02
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,28/08/2020,23:28
Corumbiara,PEC44ex,-13.097769,-61.518375,mucura,29/08/2020,1:49
Corumbiara,PEC44ex,-13.097769,-61.518375,anta,29/08/2020,4:22
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,29/08/2020,17:44
Corumbiara,PEC44ex,-13.097769,-61.518375,quati,1/9/2020,3:29
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,2/9/2020,3:53
Corumbiara,PEC44ex,-13.097769,-61.518375,mucura,5/9/2020,1:34
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,5/9/2020,3:23
Corumbiara,PEC44ex,-13.097769,-61.518375,anta,8/9/2020,0:11
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,9/9/2020,1:30
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,10/9/2020,0:41
Corumbiara,PEC44ex,-13.097769,-61.518375,mateiro,11/9/2020,23:08
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,10/8/2020,20:25
Corumbiara,PEC50,-13.186042,-61.25645,mateiro,11/8/2020,0:14
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,11/8/2020,22:17
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,13/08/2020,5:31
Corumbiara,PEC50,-13.186042,-61.25645,mutum,13/08/2020,7:15
Corumbiara,PEC50,-13.186042,-61.25645,roxo,13/08/2020,14:26
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,13/08/2020,22:52
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,14/08/2020,4:19
Corumbiara,PEC50,-13.186042,-61.25645,mutum,14/08/2020,7:28
Corumbiara,PEC50,-13.186042,-61.25645,ave,16/08/2020,16:47
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,17/08/2020,1:50
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,17/08/2020,22:13
Corumbiara,PEC50,-13.186042,-61.25645,thous,17/08/2020,23:33
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,18/08/2020,1:43
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,18/08/2020,2:50
Corumbiara,PEC50,-13.186042,-61.25645,thous,20/08/2020,4:13
Corumbiara,PEC50,-13.186042,-61.25645,siriema ,21/08/2020,13:19
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,21/08/2020,20:29
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,21/08/2020,22:49
Corumbiara,PEC50,-13.186042,-61.25645,pintada ,22/08/2020,7:35
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,22/08/2020,23:42
Corumbiara,PEC50,-13.186042,-61.25645,mutum,24/08/2020,8:38
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,25/08/2020,1:43
Corumbiara,PEC50,-13.186042,-61.25645,mutum,25/08/2020,6:23
Corumbiara,PEC50,-13.186042,-61.25645,anta,25/08/2020,22:13
Corumbiara,PEC50,-13.186042,-61.25645,anta,26/08/2020,3:14
Corumbiara,PEC50,-13.186042,-61.25645,quati,26/08/2020,9:45
Corumbiara,PEC50,-13.186042,-61.25645,mutum,26/08/2020,17:40
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,27/08/2020,20:27
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,28/08/2020,3:33
Corumbiara,PEC50,-13.186042,-61.25645,mutum,28/08/2020,6:20
Corumbiara,PEC50,-13.186042,-61.25645,mutum,29/08/2020,7:33
Corumbiara,PEC50,-13.186042,-61.25645,mutum,29/08/2020,17:24
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,30/08/2020,1:03
Corumbiara,PEC50,-13.186042,-61.25645,mutum,30/08/2020,6:27
Corumbiara,PEC50,-13.186042,-61.25645,anta,31/08/2020,0:11
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,31/08/2020,1:28
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,31/08/2020,4:15
Corumbiara,PEC50,-13.186042,-61.25645,anta,31/08/2020,18:35
Corumbiara,PEC50,-13.186042,-61.25645,anta,31/08/2020,23:07
Corumbiara,PEC50,-13.186042,-61.25645,anta,1/9/2020,2:55
Corumbiara,PEC50,-13.186042,-61.25645,thous,2/9/2020,0:26
Corumbiara,PEC50,-13.186042,-61.25645,mutum,3/9/2020,7:22
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,3/9/2020,10:11
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,3/9/2020,20:22
Corumbiara,PEC50,-13.186042,-61.25645,mutum,5/9/2020,6:54
Corumbiara,PEC50,-13.186042,-61.25645,mirim,6/9/2020,10:19
Corumbiara,PEC50,-13.186042,-61.25645,mutum,9/9/2020,9:41
Corumbiara,PEC50,-13.186042,-61.25645,siriema ,9/9/2020,10:50
Corumbiara,PEC50,-13.186042,-61.25645,siriema ,9/9/2020,11:26
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,9/9/2020,21:50
Corumbiara,PEC50,-13.186042,-61.25645,mutum,10/9/2020,8:03
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,10/9/2020,18:58
Corumbiara,PEC50,-13.186042,-61.25645,jaguatirica ,11/9/2020,0:16
Corumbiara,PEC56,-13.143332,-61.371818,thous,11/8/2020,1:51
Corumbiara,PEC56,-13.143332,-61.371818,mutum,11/8/2020,7:01
Corumbiara,PEC56,-13.143332,-61.371818,mutum,12/8/2020,7:18
Corumbiara,PEC56,-13.143332,-61.371818,jaguatirica ,13/08/2020,8:03
Corumbiara,PEC56,-13.143332,-61.371818,mutum,13/08/2020,9:36
Corumbiara,PEC56,-13.143332,-61.371818,mutum,13/08/2020,17:37
Corumbiara,PEC56,-13.143332,-61.371818,anta,13/08/2020,23:51
Corumbiara,PEC56,-13.143332,-61.371818,mutum,14/08/2020,8:57
Corumbiara,PEC56,-13.143332,-61.371818,nambu,16/08/2020,7:12
Corumbiara,PEC56,-13.143332,-61.371818,mutum,16/08/2020,7:33
Corumbiara,PEC56,-13.143332,-61.371818,nambu,17/08/2020,8:42
Corumbiara,PEC56,-13.143332,-61.371818,mutum,21/08/2020,17:05
Corumbiara,PEC56,-13.143332,-61.371818,mutum,23/08/2020,6:01
Corumbiara,PEC56,-13.143332,-61.371818,mutum,23/08/2020,8:21
Corumbiara,PEC56,-13.143332,-61.371818,mutum,23/08/2020,10:32
Corumbiara,PEC56,-13.143332,-61.371818,mutum,23/08/2020,17:40
Corumbiara,PEC56,-13.143332,-61.371818,prego,24/08/2020,10:36
Corumbiara,PEC56,-13.143332,-61.371818,mutum,25/08/2020,7:50
Corumbiara,PEC56,-13.143332,-61.371818,jaguatirica ,25/08/2020,7:55
Corumbiara,PEC56,-13.143332,-61.371818,mutum,26/08/2020,7:38
Corumbiara,PEC56,-13.143332,-61.371818,roxo,26/08/2020,11:54
Corumbiara,PEC56,-13.143332,-61.371818,mutum,26/08/2020,16:21
Corumbiara,PEC56,-13.143332,-61.371818,mutum,26/08/2020,17:43
Corumbiara,PEC56,-13.143332,-61.371818,mutum,27/08/2020,7:08
Corumbiara,PEC56,-13.143332,-61.371818,mutum,27/08/2020,8:44
Corumbiara,PEC56,-13.143332,-61.371818,mutum,29/08/2020,7:10
Corumbiara,PEC56,-13.143332,-61.371818,roxo,29/08/2020,13:46
Corumbiara,PEC56,-13.143332,-61.371818,mutum,2/9/2020,7:28
Corumbiara,PEC56,-13.143332,-61.371818,jaguatirica ,4/9/2020,1:48
Corumbiara,PEC56,-13.143332,-61.371818,jaguatirica ,4/9/2020,2:31
Corumbiara,PEC56,-13.143332,-61.371818,jaguatirica ,4/9/2020,3:35
Corumbiara,PEC56,-13.143332,-61.371818,prego,4/9/2020,12:57
Corumbiara,PEC56,-13.143332,-61.371818,irara ,6/9/2020,7:08
Corumbiara,PEC59,-13.122527,-61.628758,pintada ,13/09/2020,12:39
Corumbiara,PEC59,-13.122527,-61.628758,pintada ,13/09/2020,16:45
Corumbiara,PEC59,-13.122527,-61.628758,penacho,15/08/2020,9:03
Corumbiara,PEC59,-13.122527,-61.628758,pintada ,16/08/2020,6:46
Corumbiara,PEC59,-13.122527,-61.628758,pintada ,17/08/2020,0:59
Corumbiara,PEC59,-13.122527,-61.628758,jacuraru,19/08/2020,10:06
Corumbiara,PEC59,-13.122527,-61.628758,penacho,20/08/2020,17:29
Corumbiara,PEC59,-13.122527,-61.628758,penacho,21/08/2020,6:47
Corumbiara,PEC59,-13.122527,-61.628758,penacho,22/08/2020,10:04
Corumbiara,PEC59,-13.122527,-61.628758,ave,22/08/2020,17:26
Corumbiara,PEC59,-13.122527,-61.628758,pintada ,23/08/2020,10:33
Corumbiara,PEC59,-13.122527,-61.628758,penacho,23/08/2020,14:16
Corumbiara,PEC59,-13.122527,-61.628758,pintada ,24/08/2020,16:22
Corumbiara,PEC59,-13.122527,-61.628758,ave,25/08/2020,16:21
Corumbiara,PEC59,-13.122527,-61.628758,jacuraru,26/08/2020,10:58
Corumbiara,PEC59,-13.122527,-61.628758,pintada ,27/08/2020,8:26
Corumbiara,PEC59,-13.122527,-61.628758,pintada ,27/08/2020,9:26
Corumbiara,PEC59,-13.122527,-61.628758,penacho,29/08/2020,17:49
Corumbiara,PEC59,-13.122527,-61.628758,ave,30/08/2020,6:43
Corumbiara,PEC59,-13.122527,-61.628758,jacuraru,30/08/2020,11:37
Corumbiara,PEC59,-13.122527,-61.628758,capivara,1/9/2020,9:55
Corumbiara,PEC59,-13.122527,-61.628758,jacuraru,1/9/2020,11:04
Corumbiara,PEC59,-13.122527,-61.628758,ave,1/9/2020,13:13
Corumbiara,PEC59,-13.122527,-61.628758,jacuraru,2/9/2020,9:41
Corumbiara,PEC59,-13.122527,-61.628758,jacuraru,2/9/2020,11:13
Corumbiara,PEC59,-13.122527,-61.628758,ave,2/9/2020,13:14
Corumbiara,PEC59,-13.122527,-61.628758,jacuraru,3/9/2020,10:34
Corumbiara,PEC59,-13.122527,-61.628758,penacho,4/9/2020,8:36
Corumbiara,PEC59,-13.122527,-61.628758,ave,4/9/2020,9:27
Corumbiara,PEC59,-13.122527,-61.628758,jacuraru,4/9/2020,10:02
Corumbiara,PEC59,-13.122527,-61.628758,jacuraru,4/9/2020,10:50
Corumbiara,PEC59,-13.122527,-61.628758,ave,4/9/2020,13:03
Corumbiara,PEC59,-13.122527,-61.628758,ave,5/9/2020,6:28
Corumbiara,PEC59,-13.122527,-61.628758,pintada ,6/9/2020,6:47
Corumbiara,PEC59,-13.122527,-61.628758,jacuraru,8/9/2020,9:35
Corumbiara,PEC59,-13.122527,-61.628758,jacuraru,8/9/2020,11:10
Corumbiara,PEC59,-13.122527,-61.628758,penacho,9/9/2020,9:13
Corumbiara,PEC59,-13.122527,-61.628758,ave,9/9/2020,15:06
Corumbiara,PEC59,-13.122527,-61.628758,ave,9/9/2020,16:40
Corumbiara,PEC59,-13.122527,-61.628758,ave,10/9/2020,10:21
Corumbiara,PEC59,-13.122527,-61.628758,ave,10/9/2020,15:14
Corumbiara,PEC60,-13.109039,-61.628237,nambu,12/8/2020,12:59
Corumbiara,PEC60,-13.109039,-61.628237,mucura,13/08/2020,1:41
Corumbiara,PEC60,-13.109039,-61.628237,penacho,13/08/2020,13:13
Corumbiara,PEC60,-13.109039,-61.628237,ave,13/08/2020,15:09
Corumbiara,PEC60,-13.109039,-61.628237,penacho,13/08/2020,15:28
Corumbiara,PEC60,-13.109039,-61.628237,pintada ,15/08/2020,1:27
Corumbiara,PEC60,-13.109039,-61.628237,ave,16/08/2020,6:36
Corumbiara,PEC60,-13.109039,-61.628237,penacho,16/08/2020,6:36
Corumbiara,PEC60,-13.109039,-61.628237,pintada ,17/08/2020,7:22
Corumbiara,PEC60,-13.109039,-61.628237,penacho,17/08/2020,8:15
Corumbiara,PEC60,-13.109039,-61.628237,penacho,17/08/2020,8:52
Corumbiara,PEC60,-13.109039,-61.628237,garca,18/08/2020,11:20
Corumbiara,PEC60,-13.109039,-61.628237,penacho,18/08/2020,17:16
Corumbiara,PEC60,-13.109039,-61.628237,penacho,18/08/2020,18:08
Corumbiara,PEC60,-13.109039,-61.628237,penacho,20/08/2020,9:45
Corumbiara,PEC60,-13.109039,-61.628237,penacho,21/08/2020,6:34
Corumbiara,PEC60,-13.109039,-61.628237,capivara,21/08/2020,6:35
Corumbiara,PEC60,-13.109039,-61.628237,penacho,21/08/2020,7:31
Corumbiara,PEC60,-13.109039,-61.628237,mutum,21/08/2020,10:04
Corumbiara,PEC60,-13.109039,-61.628237,ave,23/08/2020,13:31
Corumbiara,PEC60,-13.109039,-61.628237,penacho,23/08/2020,17:31
Corumbiara,PEC60,-13.109039,-61.628237,nambu,24/08/2020,8:04
Corumbiara,PEC60,-13.109039,-61.628237,penacho,25/08/2020,9:25
Corumbiara,PEC60,-13.109039,-61.628237,pintada ,25/08/2020,11:45
Corumbiara,PEC60,-13.109039,-61.628237,penacho,25/08/2020,14:44
Corumbiara,PEC60,-13.109039,-61.628237,pintada ,25/08/2020,15:43
Corumbiara,PEC60,-13.109039,-61.628237,mutum,26/08/2020,7:16
Corumbiara,PEC60,-13.109039,-61.628237,penacho,26/08/2020,9:36
Corumbiara,PEC60,-13.109039,-61.628237,penacho,26/08/2020,11:26
Corumbiara,PEC60,-13.109039,-61.628237,penacho,26/08/2020,17:52
Corumbiara,PEC60,-13.109039,-61.628237,penacho,27/08/2020,8:17
Corumbiara,PEC60,-13.109039,-61.628237,penacho,27/08/2020,9:24
Corumbiara,PEC60,-13.109039,-61.628237,pintada ,27/08/2020,11:03
Corumbiara,PEC60,-13.109039,-61.628237,penacho,28/08/2020,6:45
Corumbiara,PEC60,-13.109039,-61.628237,ave,29/08/2020,12:10
Corumbiara,PEC60,-13.109039,-61.628237,mutum,29/08/2020,17:31
Corumbiara,PEC60,-13.109039,-61.628237,penacho,30/08/2020,6:16
Corumbiara,PEC60,-13.109039,-61.628237,penacho,30/08/2020,7:05
Corumbiara,PEC60,-13.109039,-61.628237,penacho,30/08/2020,17:42
Corumbiara,PEC60,-13.109039,-61.628237,penacho,31/08/2020,6:07
Corumbiara,PEC60,-13.109039,-61.628237,penacho,31/08/2020,9:19
Corumbiara,PEC60,-13.109039,-61.628237,pintada ,31/08/2020,16:36
Corumbiara,PEC60,-13.109039,-61.628237,penacho,1/9/2020,17:32
Corumbiara,PEC60,-13.109039,-61.628237,penacho,2/9/2020,6:34
Corumbiara,PEC60,-13.109039,-61.628237,ave,2/9/2020,18:04
Corumbiara,PEC60,-13.109039,-61.628237,nambu,3/9/2020,13:05
Corumbiara,PEC60,-13.109039,-61.628237,penacho,4/9/2020,16:47
Corumbiara,PEC60,-13.109039,-61.628237,penacho,5/9/2020,16:11
Corumbiara,PEC60,-13.109039,-61.628237,penacho,5/9/2020,16:49
Corumbiara,PEC60,-13.109039,-61.628237,ave,6/9/2020,14:34
Corumbiara,PEC60,-13.109039,-61.628237,penacho,7/9/2020,6:03
Corumbiara,PEC60,-13.109039,-61.628237,jaguatirica ,10/9/2020,23:57
Corumbiara,PEC60,-13.109039,-61.628237,penacho,11/9/2020,6:43
Corumbiara,PEC60,-13.109039,-61.628237,pintada ,11/9/2020,7:16
Corumbiara,PEC60,-13.109039,-61.628237,pintada ,12/9/2020,3:53
Corumbiara,PEC61,-13.165451,-61.673907,penacho,16/08/2020,9:14
Corumbiara,PEC61,-13.165451,-61.673907,nambu,18/08/2020,10:47
Corumbiara,PEC61,-13.165451,-61.673907,prego,18/08/2020,13:28
Corumbiara,PEC61,-13.165451,-61.673907,cateto,21/08/2020,10:08
Corumbiara,PEC61,-13.165451,-61.673907,cutia,22/08/2020,9:19
Corumbiara,PEC61,-13.165451,-61.673907,jaguatirica ,25/08/2020,6:59
Corumbiara,PEC61,-13.165451,-61.673907,cateto,25/08/2020,10:31
Corumbiara,PEC61,-13.165451,-61.673907,mucura,25/08/2020,21:53
Corumbiara,PEC61,-13.165451,-61.673907,mutum,27/08/2020,7:04
Corumbiara,PEC61,-13.165451,-61.673907,cutia,27/08/2020,8:27
Corumbiara,PEC61,-13.165451,-61.673907,cutia,28/08/2020,1:56
Corumbiara,PEC61,-13.165451,-61.673907,cutia,28/08/2020,10:00
Corumbiara,PEC61,-13.165451,-61.673907,cutia,28/08/2020,10:46
Corumbiara,PEC61,-13.165451,-61.673907,cutia,28/08/2020,13:02
Corumbiara,PEC61,-13.165451,-61.673907,cutia,29/08/2020,8:02
Corumbiara,PEC61,-13.165451,-61.673907,cutia,30/08/2020,3:28
Corumbiara,PEC61,-13.165451,-61.673907,cutia,30/08/2020,17:45
Corumbiara,PEC61,-13.165451,-61.673907,ave,31/08/2020,8:17
Corumbiara,PEC61,-13.165451,-61.673907,prego,31/08/2020,8:43
Corumbiara,PEC61,-13.165451,-61.673907,cutia,1/9/2020,1:23
Corumbiara,PEC61,-13.165451,-61.673907,cutia,1/9/2020,17:52
Corumbiara,PEC61,-13.165451,-61.673907,cutia,3/9/2020,10:26
Corumbiara,PEC61,-13.165451,-61.673907,cutia,4/9/2020,6:27
Corumbiara,PEC61,-13.165451,-61.673907,cutia,4/9/2020,20:31
Corumbiara,PEC61,-13.165451,-61.673907,cutia,5/9/2020,20:57
Corumbiara,PEC61,-13.165451,-61.673907,cutia,5/9/2020,22:59
Corumbiara,PEC61,-13.165451,-61.673907,cutia,6/9/2020,7:34
Corumbiara,PEC61,-13.165451,-61.673907,cutia,6/9/2020,16:57
Corumbiara,PEC61,-13.165451,-61.673907,cutia,6/9/2020,20:51
Corumbiara,PEC61,-13.165451,-61.673907,cutia,6/9/2020,23:13
Corumbiara,PEC61,-13.165451,-61.673907,cutia,7/9/2020,6:39
Corumbiara,PEC61,-13.165451,-61.673907,cutia,7/9/2020,15:28
Corumbiara,PEC61,-13.165451,-61.673907,cutia,7/9/2020,17:51
Corumbiara,PEC61,-13.165451,-61.673907,cutia,7/9/2020,19:03
Corumbiara,PEC61,-13.165451,-61.673907,cutia,7/9/2020,19:41
Corumbiara,PEC61,-13.165451,-61.673907,cutia,8/9/2020,0:33
Corumbiara,PEC61,-13.165451,-61.673907,cutia,8/9/2020,5:41
Corumbiara,PEC61,-13.165451,-61.673907,cutia,8/9/2020,6:11
Corumbiara,PEC61,-13.165451,-61.673907,cutia,8/9/2020,18:50
Corumbiara,PEC61,-13.165451,-61.673907,cutia,8/9/2020,19:59
Corumbiara,PEC61,-13.165451,-61.673907,cutia,8/9/2020,21:33
Corumbiara,PEC61,-13.165451,-61.673907,cutia,8/9/2020,23:00
Corumbiara,PEC61,-13.165451,-61.673907,cutia,9/9/2020,6:47
Corumbiara,PEC61,-13.165451,-61.673907,cutia,9/9/2020,16:16
Corumbiara,PEC61,-13.165451,-61.673907,cutia,9/9/2020,17:28
Corumbiara,PEC61,-13.165451,-61.673907,cutia,9/9/2020,18:07
Corumbiara,PEC61,-13.165451,-61.673907,cutia,9/9/2020,19:36
Corumbiara,PEC61,-13.165451,-61.673907,cutia,9/9/2020,20:01
Corumbiara,PEC61,-13.165451,-61.673907,cutia,9/9/2020,21:03
Corumbiara,PEC61,-13.165451,-61.673907,cutia,9/9/2020,21:32
Corumbiara,PEC61,-13.165451,-61.673907,cutia,9/9/2020,22:41
Corumbiara,PEC61,-13.165451,-61.673907,cutia,9/9/2020,23:32
Corumbiara,PEC61,-13.165451,-61.673907,cutia,10/9/2020,0:50
Corumbiara,PEC61,-13.165451,-61.673907,cutia,10/9/2020,6:00
Corumbiara,PEC61,-13.165451,-61.673907,cutia,10/9/2020,6:40
Corumbiara,PEC61,-13.165451,-61.673907,penacho,10/9/2020,7:05
Corumbiara,PEC61,-13.165451,-61.673907,cutia,10/9/2020,7:34
Corumbiara,PEC61,-13.165451,-61.673907,cutia,10/9/2020,11:11
Corumbiara,PEC61,-13.165451,-61.673907,cutia,10/9/2020,16:33
Corumbiara,PEC61,-13.165451,-61.673907,cutia,10/9/2020,17:25
Corumbiara,PEC61,-13.165451,-61.673907,cutia,10/9/2020,18:54
Corumbiara,PEC61,-13.165451,-61.673907,cutia,10/9/2020,19:39
Corumbiara,PEC61,-13.165451,-61.673907,cutia,10/9/2020,20:12
Corumbiara,PEC61,-13.165451,-61.673907,cutia,10/9/2020,23:18
Corumbiara,PEC61,-13.165451,-61.673907,cutia,11/9/2020,1:05
Corumbiara,PEC61,-13.165451,-61.673907,cutia,11/9/2020,3:48
Corumbiara,PEC61,-13.165451,-61.673907,cutia,11/9/2020,8:50
Corumbiara,PEC61,-13.165451,-61.673907,cutia,11/9/2020,16:47
Corumbiara,PEC61,-13.165451,-61.673907,cutia,11/9/2020,17:03
Corumbiara,PEC61,-13.165451,-61.673907,cutia,11/9/2020,17:29
Corumbiara,PEC61,-13.165451,-61.673907,cutia,11/9/2020,19:21
Corumbiara,PEC61,-13.165451,-61.673907,cutia,11/9/2020,20:07
Corumbiara,PEC61,-13.165451,-61.673907,paca,11/9/2020,20:20
Corumbiara,PEC61,-13.165451,-61.673907,cutia,11/9/2020,21:07
Corumbiara,PEC61,-13.165451,-61.673907,cutia,12/9/2020,0:10
Corumbiara,PEC61,-13.165451,-61.673907,cutia,12/9/2020,2:20
Corumbiara,PEC61,-13.165451,-61.673907,cutia,12/9/2020,3:59
Corumbiara,PEC61,-13.165451,-61.673907,cutia,12/9/2020,5:58
Corumbiara,PEC61,-13.165451,-61.673907,cutia,12/9/2020,8:01
Corumbiara,PEC61,-13.165451,-61.673907,cutia,12/9/2020,10:24
Corumbiara,PEC66,-13.208754,-61.739573,penacho,13/08/2020,11:47
Corumbiara,PEC66,-13.208754,-61.739573,penacho,13/08/2020,15:58
Corumbiara,PEC66,-13.208754,-61.739573,penacho,17/08/2020,17:10
Corumbiara,PEC66,-13.208754,-61.739573,penacho,18/08/2020,8:16
Corumbiara,PEC66,-13.208754,-61.739573,penacho,19/08/2020,10:11
Corumbiara,PEC66,-13.208754,-61.739573,penacho,24/08/2020,9:32
Corumbiara,PEC66,-13.208754,-61.739573,penacho,28/08/2020,6:21
Corumbiara,PEC66,-13.208754,-61.739573,penacho,28/08/2020,10:15
Corumbiara,PEC66,-13.208754,-61.739573,penacho,29/08/2020,12:28
Corumbiara,PEC66,-13.208754,-61.739573,penacho,30/08/2020,14:06
Corumbiara,PEC66,-13.208754,-61.739573,penacho,31/08/2020,15:15
Corumbiara,PEC66,-13.208754,-61.739573,penacho,31/08/2020,17:49
Corumbiara,PEC66,-13.208754,-61.739573,anta,31/08/2020,23:57
Corumbiara,PEC66,-13.208754,-61.739573,penacho,1/9/2020,17:18
Corumbiara,PEC66,-13.208754,-61.739573,penacho,3/9/2020,6:34
Corumbiara,PEC66,-13.208754,-61.739573,penacho,3/9/2020,9:52
Corumbiara,PEC66,-13.208754,-61.739573,penacho,3/9/2020,17:45
Corumbiara,PEC66,-13.208754,-61.739573,penacho,4/9/2020,8:10
Corumbiara,PEC66,-13.208754,-61.739573,penacho,4/9/2020,9:51
Corumbiara,PEC66,-13.208754,-61.739573,penacho,4/9/2020,17:33
Corumbiara,PEC66,-13.208754,-61.739573,anta,6/9/2020,4:54
Corumbiara,PEC66,-13.208754,-61.739573,penacho,6/9/2020,8:00
Corumbiara,PEC66,-13.208754,-61.739573,penacho,6/9/2020,17:59
Corumbiara,PEC66,-13.208754,-61.739573,mutum,7/9/2020,10:17
Corumbiara,PEC66,-13.208754,-61.739573,mutum,7/9/2020,11:39
Corumbiara,PEC66,-13.208754,-61.739573,penacho,7/9/2020,12:34
Corumbiara,PEC66,-13.208754,-61.739573,mutum,7/9/2020,13:00
Corumbiara,PEC66,-13.208754,-61.739573,penacho,7/9/2020,15:41
Corumbiara,PEC66,-13.208754,-61.739573,penacho,8/9/2020,6:37
Corumbiara,PEC66,-13.208754,-61.739573,penacho,8/9/2020,8:12
Corumbiara,PEC66,-13.208754,-61.739573,mutum,9/9/2020,17:18
Corumbiara,PEC66,-13.208754,-61.739573,mutum,10/9/2020,6:30
Corumbiara,PEC66,-13.208754,-61.739573,mutum,10/9/2020,15:39
Corumbiara,PEC66,-13.208754,-61.739573,penacho,10/9/2020,17:43
Corumbiara,PEC66,-13.208754,-61.739573,penacho,11/9/2020,6:39
Corumbiara,PEC66,-13.208754,-61.739573,penacho,12/9/2020,7:23
Corumbiara,PEC69,-13.194477,-61.698435,penacho,14/08/2020,7:14
Corumbiara,PEC69,-13.194477,-61.698435,penacho,14/08/2020,8:51
Corumbiara,PEC69,-13.194477,-61.698435,penacho,14/08/2020,11:08
Corumbiara,PEC69,-13.194477,-61.698435,penacho,14/08/2020,12:49
Corumbiara,PEC69,-13.194477,-61.698435,pintada ,16/08/2020,6:45
Corumbiara,PEC69,-13.194477,-61.698435,penacho,16/08/2020,9:06
Corumbiara,PEC69,-13.194477,-61.698435,carao,17/08/2020,10:56
Corumbiara,PEC69,-13.194477,-61.698435,penacho,18/08/2020,6:54
